       x;        y;       s;         m
 932.000;    390.0;     3.4;   6.995
 780.000;    392.0;     3.4;   8.319
 956.000;    392.0;     3.4;   8.116
 488.000;    396.0;     3.4;   6.043
 820.000;    396.0;     3.4;   7.468
 902.000;    396.0;     3.4;   7.442
 912.000;    396.0;     3.4;   7.631
 566.000;    398.0;     3.4;   6.398
 794.000;    398.0;     3.4;   8.307
 944.000;    398.0;     3.4;   8.287
 766.000;    400.0;     3.4;   7.775
 506.000;    402.0;     3.4;   7.630
 516.000;    402.0;     3.4;   7.372
 530.000;    402.0;     3.4;   7.194
 758.000;    402.0;     3.4;   7.784
1034.000;    402.0;     3.4;   7.474
 574.000;    406.0;     3.4;  12.244
 708.000;    406.0;     3.4;   7.363
 734.000;    406.0;     3.4;   7.502
1048.000;    406.0;     3.4;   7.299
 320.000;    410.0;     3.4;   5.307
 320.000;    420.0;     3.4;   6.410
 574.000;    420.0;     3.4;   9.303
1082.000;    422.0;     3.4;   8.202
1082.000;    430.0;     3.4;   9.271
 656.000;    434.0;     3.4;   8.833
 646.000;    438.0;     3.4;   8.879
 578.000;    442.0;     3.4;   6.314
1118.000;    450.0;     3.4;   7.967
 576.000;    456.0;     3.4;   6.507
1114.000;    456.0;     3.4;   9.559
 568.000;    464.0;     3.4;   6.882
1130.000;    464.0;     3.4;   7.956
 230.000;    466.0;     3.4;   5.386
 462.000;    466.0;     3.4;   8.338
1128.000;    470.0;     3.4;   8.829
 322.000;    472.0;     3.4;   5.506
 574.000;    472.0;     3.4;   6.902
 136.000;    476.0;     3.4;  11.095
 130.000;    482.0;     3.4;   5.432
 252.000;    490.0;     3.4;   5.300
 448.000;    490.0;     3.4;   8.784
 604.000;    492.0;     3.4;  11.000
 456.000;    494.0;     3.4;  10.339
 614.000;    500.0;     3.4;  10.354
 606.000;    502.0;     3.4;   8.238
 522.000;    504.0;     3.4;   6.832
 528.000;    512.0;     3.4;   5.999
 494.000;    514.0;     3.4;   5.388
 616.000;    514.0;     3.4;   6.009
 502.000;    516.0;     3.4;   6.512
 632.000;    522.0;     3.4;   8.679
 490.000;    524.0;     3.4;   9.422
 794.000;    528.0;     3.4;   6.366
 804.000;    528.0;     3.4;   6.063
 808.000;    528.0;     3.4;   5.976
 816.000;    528.0;     3.4;   6.119
 828.000;    528.0;     3.4;   5.532
 856.000;    528.0;     3.4;   5.089
 864.000;    528.0;     3.4;   6.103
 872.000;    528.0;     3.4;   6.346
 496.000;    530.0;     3.4;   5.788
 690.000;    530.0;     3.4;   5.438
 700.000;    530.0;     3.4;   5.486
 726.000;    530.0;     3.4;   6.164
 736.000;    530.0;     3.4;   5.978
 750.000;    530.0;     3.4;   6.768
 886.000;    530.0;     3.4;   6.024
 896.000;    530.0;     3.4;   5.557
 906.000;    530.0;     3.4;   5.637
 922.000;    530.0;     3.4;   6.148
 946.000;    530.0;     3.4;   5.875
 954.000;    530.0;     3.4;   5.908
 966.000;    530.0;     3.4;   5.907
 992.000;    530.0;     3.4;   5.940
1010.000;    530.0;     3.4;   6.902
 486.000;    534.0;     3.4;   6.231
1084.000;    534.0;     3.4;  10.415
 790.000;    536.0;     3.4;  13.998
 876.000;    536.0;     3.4;  13.715
 902.000;    536.0;     3.4;  13.475
 912.000;    536.0;     3.4;  13.551
 498.000;    538.0;     3.4;  11.916
 658.000;    538.0;     3.4;  11.858
 482.000;    540.0;     3.4;   6.062
1086.000;    542.0;     3.4;  11.331
 778.000;    544.0;     3.4;   5.295
 890.000;    544.0;     3.4;   5.222
 690.000;    546.0;     3.4;   6.264
 702.000;    546.0;     3.4;   5.691
 740.000;    546.0;     3.4;   5.477
 752.000;    546.0;     3.4;   5.118
 762.000;    546.0;     3.4;   5.025
 960.000;    546.0;     3.4;   5.152
  58.000;    548.0;     3.4;   7.284
1106.000;    550.0;     3.4;   7.004
 340.000;    554.0;     3.4;   8.383
 470.000;    554.0;     3.4;   6.920
 152.000;    558.0;     3.4;   6.839
 136.000;    560.0;     3.4;   7.413
 174.000;    560.0;     3.4;   5.267
 550.000;    560.0;     3.4;   7.576
 342.000;    564.0;     3.4;   8.655
 530.000;    564.0;     3.4;   8.708
 542.000;    564.0;     3.4;   5.598
 456.000;    566.0;     3.4;   9.622
 210.000;    568.0;     3.4;   9.901
 344.000;    572.0;     3.4;   8.672
1116.000;    572.0;     3.4;   9.560
 612.000;    574.0;     3.4;   6.095
1126.000;    574.0;     3.4;   7.772
 346.000;    578.0;     3.4;   8.514
 506.000;    586.0;     3.4;   5.650
 600.000;    590.0;     3.4;   8.103
 210.000;    594.0;     3.4;  13.247
 140.000;    602.0;     3.4;   7.131
 496.000;    604.0;     3.4;   6.004
 522.000;    604.0;     3.4;   5.814
 292.000;    612.0;     3.4;   6.764
 340.000;    614.0;     3.4;   5.919
 510.000;    626.0;     3.4;   6.224
 554.000;    626.0;     3.4;  11.786
 352.000;    634.0;     3.4;   8.636
 454.000;    634.0;     3.4;  14.398
 462.000;    640.0;     3.4;  12.451
 198.000;    642.0;     3.4;   8.858
 250.000;    644.0;     3.4;   6.276
 528.000;    644.0;     3.4;   6.297
 808.000;    644.0;     3.4;   9.582
 238.000;    646.0;     3.4;   8.621
 678.000;    646.0;     3.4;  10.204
 842.000;    650.0;     3.4;   9.660
 872.000;    650.0;     3.4;  16.826
 886.000;    650.0;     3.4;  15.758
 896.000;    650.0;     3.4;  14.982
 904.000;    650.0;     3.4;  15.224
 918.000;    650.0;     3.4;  16.638
 928.000;    650.0;     3.4;  16.628
 520.000;    652.0;     3.4;   6.401
 566.000;    652.0;     3.4;   8.266
 576.000;    652.0;     3.4;   8.603
 586.000;    652.0;     3.4;   9.330
 596.000;    652.0;     3.4;   8.420
 606.000;    652.0;     3.4;   7.571
 646.000;    652.0;     3.4;   9.183
 712.000;    652.0;     3.4;   9.232
 744.000;    652.0;     3.4;   9.141
 752.000;    652.0;     3.4;   8.977
 762.000;    652.0;     3.4;   9.544
 772.000;    652.0;     3.4;   8.977
 778.000;    652.0;     3.4;   8.625
 790.000;    652.0;     3.4;   8.392
 896.000;    658.0;     3.4;  11.658
 906.000;    658.0;     3.4;  11.431
 978.000;    658.0;     3.4;  12.383
 986.000;    672.0;     3.4;   7.570
 208.000;    674.0;     3.4;   5.513
 986.000;    692.0;     3.4;   6.443
 208.000;    694.0;     3.4;   6.594
 866.000;    694.0;     3.4;   6.589
 866.000;    704.0;     3.4;   6.348
 214.000;    712.0;     3.4;   6.440
 214.000;    722.0;     3.4;   6.886
 214.000;    734.0;     3.4;   7.443
 214.000;    744.0;     3.4;   7.824
1028.000;    744.0;     3.4;   6.863
1084.000;    744.0;     3.4;   7.417
1114.000;    744.0;     3.4;   5.633
1158.000;    744.0;     3.4;   6.710
1172.000;    744.0;     3.4;   6.801
 120.000;    750.0;     3.4;   5.380
 164.000;    750.0;     3.4;   5.699
 986.000;    750.0;     3.4;  10.557
1012.000;    750.0;     3.4;   5.778
1024.000;    750.0;     3.4;   5.669
1034.000;    750.0;     3.4;   6.470
1054.000;    750.0;     3.4;   5.951
1064.000;    750.0;     3.4;   5.726
1076.000;    750.0;     3.4;   6.908
1122.000;    750.0;     3.4;   6.170
1134.000;    750.0;     3.4;   5.951
1142.000;    750.0;     3.4;   5.823
1154.000;    750.0;     3.4;   6.796
1176.000;    750.0;     3.4;   6.342
1190.000;    750.0;     3.4;   6.859
 986.000;    764.0;     3.4;   7.867
 214.000;    770.0;     3.4;   7.293
 214.000;    776.0;     3.4;   7.549
 986.000;    782.0;     3.4;   7.327
 214.000;    786.0;     3.4;   7.583
 986.000;    792.0;     3.4;   7.964
 986.000;    802.0;     3.4;   7.721
 986.000;    812.0;     3.4;   7.371
 206.000;    818.0;     3.4;   9.381
 986.000;    820.0;     3.4;   7.728
 314.000;    824.0;     3.4;   7.992
 986.000;    828.0;     3.4;   7.894
 980.000;    832.0;     3.4;   8.310
 986.000;    842.0;     3.4;   8.003
 206.000;    850.0;     3.4;   8.043
 212.000;    856.0;     3.4;   7.631
 342.000;    856.0;     3.4;   5.242
 980.000;    860.0;     3.4;   8.123
 862.000;    868.0;     3.4;   7.758
 980.000;    868.0;     3.4;   7.611
 212.000;    870.0;     3.4;   7.732
 206.000;    872.0;     3.4;   7.584
 212.000;    876.0;     3.4;   7.925
 862.000;    878.0;     3.4;   7.696
 986.000;    880.0;     3.4;   7.465
 206.000;    884.0;     3.4;   7.799
 862.000;    892.0;     3.4;   7.518
 986.000;    892.0;     3.4;   7.166
 980.000;    896.0;     3.4;   7.396
 842.000;    898.0;     3.4;   5.003
 314.000;    902.0;     3.4;   5.116
 980.000;    906.0;     3.4;   7.472
 864.000;    910.0;     3.4;   6.525
 986.000;    916.0;     3.4;   7.436
 980.000;    918.0;     3.4;   7.348
 766.000;    924.0;     3.4;   5.901
 806.000;    924.0;     3.4;   5.977
 818.000;    924.0;     3.4;   5.317
 986.000;    924.0;     3.4;   7.452
 316.000;    926.0;     3.4;  16.969
 456.000;    926.0;     3.4;   6.822
 468.000;    926.0;     3.4;   6.588
 482.000;    926.0;     3.4;   6.741
 494.000;    926.0;     3.4;   6.211
 506.000;    926.0;     3.4;   6.750
 554.000;    926.0;     3.4;   6.186
 566.000;    926.0;     3.4;   6.453
 576.000;    926.0;     3.4;   7.254
 212.000;    932.0;     3.4;   7.842
 360.000;    934.0;     3.4;   5.149
 986.000;    936.0;     3.4;   7.511
 986.000;    946.0;     3.4;   7.415
 206.000;    952.0;     3.4;   7.955
 212.000;    956.0;     3.4;   7.711
 212.000;    964.0;     3.4;   7.447
 986.000;    964.0;     3.4;   7.567
 986.000;    972.0;     3.4;   6.874
 986.000;    980.0;     3.4;   7.876
 986.000;    990.0;     3.4;   7.282
 986.000;   1002.0;     3.4;   7.627
 204.000;   1010.0;     3.4;   6.412
 986.000;   1020.0;     3.4;   7.024
 978.000;   1022.0;     3.4;   7.759
 204.000;   1052.0;     3.4;   7.516
 978.000;   1082.0;     3.4;   7.535
 978.000;   1094.0;     3.4;   8.260
 978.000;   1102.0;     3.4;   8.072
 986.000;   1114.0;     3.4;   7.677
 692.000;   1158.0;     3.4;   7.252
 716.000;   1158.0;     3.4;   6.481
 420.000;   1160.0;     3.4;   5.637
 436.000;   1160.0;     3.4;   5.733
 448.000;   1160.0;     3.4;   5.903
 484.000;   1160.0;     3.4;   5.992
 500.000;   1160.0;     3.4;   6.926
 508.000;   1160.0;     3.4;   6.305
 518.000;   1160.0;     3.4;   6.324
 548.000;   1160.0;     3.4;   6.362
 558.000;   1160.0;     3.4;   5.777
 564.000;   1160.0;     3.4;   6.118
 572.000;   1160.0;     3.4;   6.160
 582.000;   1160.0;     3.4;   6.613
 594.000;   1160.0;     3.4;   6.712
 610.000;   1160.0;     3.4;   6.510
 766.000;   1160.0;     3.4;   7.345
 774.000;   1160.0;     3.4;   7.263
 814.000;   1160.0;     3.4;   6.360
 872.000;   1160.0;     3.4;   8.769
 902.000;   1162.0;     3.4;   8.477
 912.000;   1162.0;     3.4;   8.365
 300.000;   1164.0;     3.4;   5.876
 522.000;   1166.0;     3.4;   6.727
 596.000;   1166.0;     3.4;   7.120
 616.000;   1166.0;     3.4;   7.043
 634.000;   1166.0;     3.4;   6.750
 728.000;   1166.0;     3.4;   7.135
 752.000;   1166.0;     3.4;   7.705
 762.000;   1166.0;     3.4;   7.118
 800.000;   1166.0;     3.4;   7.390
 258.000;   1168.0;     3.4;   5.043
 364.000;   1168.0;     3.4;   6.715
 390.000;   1168.0;     3.4;   6.033
 870.000;   1168.0;     3.4;   7.708
 904.000;   1168.0;     3.4;   7.590
 930.000;   1168.0;     3.4;   7.909
 212.000;   1170.0;     3.4;  12.030
 336.000;   1170.0;     3.4;   6.738
 266.000;   1174.0;     3.4;   5.878
 210.000;   1178.0;     3.4;   5.701
 394.000;    166.0;     4.0;  14.743
 358.000;    204.0;     4.0;   6.226
 490.000;    326.0;     4.0;   6.177
 854.000;    386.0;     4.0;   6.705
 974.000;    392.0;     4.0;   8.214
 526.000;    394.0;     4.0;   6.176
 852.000;    396.0;     4.0;   8.302
1000.000;    396.0;     4.0;   8.324
1012.000;    396.0;     4.0;   7.652
 812.000;    398.0;     4.0;   7.657
1020.000;    398.0;     4.0;   8.024
 724.000;    400.0;     4.0;   7.372
 730.000;    408.0;     4.0;   7.540
1062.000;    410.0;     4.0;   6.571
 676.000;    416.0;     4.0;   8.081
1060.000;    420.0;     4.0;   8.943
1072.000;    426.0;     4.0;   8.723
1104.000;    434.0;     4.0;   7.660
1096.000;    440.0;     4.0;   9.199
 578.000;    450.0;     4.0;   6.720
 320.000;    452.0;     4.0;   7.169
1140.000;    470.0;     4.0;   7.489
 320.000;    482.0;     4.0;   6.878
 514.000;    504.0;     4.0;   9.126
 622.000;    510.0;     4.0;   9.382
 500.000;    528.0;     4.0;   5.410
 714.000;    528.0;     4.0;   5.596
1026.000;    528.0;     4.0;   6.599
 326.000;    530.0;     4.0;   7.012
1090.000;    534.0;     4.0;   9.956
 778.000;    536.0;     4.0;  14.171
 804.000;    536.0;     4.0;  14.249
 812.000;    536.0;     4.0;  14.334
 822.000;    536.0;     4.0;  13.977
 850.000;    536.0;     4.0;  13.831
 860.000;    536.0;     4.0;  13.843
 902.000;    536.0;     4.0;  13.406
 912.000;    536.0;     4.0;  13.513
 708.000;    538.0;     4.0;  14.601
 722.000;    538.0;     4.0;  14.531
 742.000;    538.0;     4.0;  14.813
 758.000;    538.0;     4.0;  14.386
 772.000;    538.0;     4.0;  14.119
 928.000;    538.0;     4.0;  13.677
 952.000;    538.0;     4.0;  13.850
 972.000;    538.0;     4.0;  13.572
 988.000;    538.0;     4.0;  13.326
 338.000;    540.0;     4.0;   7.836
 684.000;    540.0;     4.0;  13.415
 786.000;    546.0;     4.0;   5.755
 822.000;    546.0;     4.0;   5.134
 832.000;    546.0;     4.0;   5.118
 682.000;    550.0;     4.0;   6.159
1098.000;    552.0;     4.0;  11.000
1104.000;    558.0;     4.0;  11.024
 464.000;    564.0;     4.0;  11.821
 136.000;    574.0;     4.0;   6.565
 138.000;    592.0;     4.0;   6.802
 288.000;    602.0;     4.0;   6.991
1152.000;    604.0;     4.0;   9.367
 574.000;    606.0;     4.0;   8.145
 598.000;    606.0;     4.0;   9.510
 248.000;    610.0;     4.0;   8.910
1164.000;    612.0;     4.0;  10.093
 366.000;    616.0;     4.0;   5.205
 150.000;    618.0;     4.0;   9.994
1134.000;    618.0;     4.0;   7.938
 152.000;    628.0;     4.0;   9.890
 298.000;    630.0;     4.0;   5.382
 626.000;    632.0;     4.0;  14.508
 142.000;    636.0;     4.0;  20.167
 256.000;    636.0;     4.0;  11.751
 370.000;    638.0;     4.0;   8.854
 388.000;    638.0;     4.0;   5.235
1120.000;    638.0;     4.0;  10.990
 230.000;    640.0;     4.0;  13.044
 302.000;    640.0;     4.0;   9.860
 180.000;    642.0;     4.0;   6.398
 198.000;    642.0;     4.0;   8.532
 574.000;    642.0;     4.0;  14.556
 586.000;    642.0;     4.0;  14.281
 604.000;    642.0;     4.0;  14.697
 622.000;    642.0;     4.0;  14.378
 452.000;    650.0;     4.0;   6.458
 858.000;    650.0;     4.0;  10.615
1124.000;    650.0;     4.0;   5.060
 526.000;    652.0;     4.0;   6.576
 552.000;    652.0;     4.0;   9.641
 566.000;    652.0;     4.0;   8.072
 606.000;    652.0;     4.0;   7.322
 620.000;    652.0;     4.0;   8.233
 636.000;    652.0;     4.0;   8.006
 814.000;    652.0;     4.0;   9.221
1012.000;    652.0;     4.0;  14.213
1026.000;    652.0;     4.0;  14.918
1056.000;    652.0;     4.0;  16.445
 658.000;    654.0;     4.0;   8.751
 686.000;    654.0;     4.0;   8.854
 720.000;    654.0;     4.0;   8.466
 732.000;    654.0;     4.0;   9.031
 926.000;    658.0;     4.0;  10.982
 878.000;    660.0;     4.0;  14.902
 994.000;    662.0;     4.0;  12.825
1022.000;    662.0;     4.0;  12.671
1034.000;    662.0;     4.0;  12.567
1048.000;    662.0;     4.0;  11.997
1108.000;    662.0;     4.0;   5.780
1130.000;    662.0;     4.0;   5.764
1154.000;    664.0;     4.0;   5.198
 986.000;    692.0;     4.0;   6.228
 316.000;    710.0;     4.0;   6.585
 864.000;    716.0;     4.0;   6.739
 864.000;    732.0;     4.0;   7.663
1044.000;    742.0;     4.0;   7.048
1072.000;    742.0;     4.0;   7.061
1140.000;    742.0;     4.0;   6.468
 126.000;    752.0;     4.0;   5.052
 204.000;    752.0;     4.0;   9.760
1092.000;    752.0;     4.0;   6.734
 214.000;    758.0;     4.0;   7.727
 864.000;    762.0;     4.0;   7.552
 206.000;    784.0;     4.0;   7.480
 316.000;    786.0;     4.0;   7.024
 314.000;    838.0;     4.0;   7.633
 314.000;    856.0;     4.0;   7.050
 862.000;    868.0;     4.0;   7.664
 988.000;    876.0;     4.0;   7.463
 862.000;    878.0;     4.0;   7.705
 214.000;    892.0;     4.0;   7.363
 214.000;    904.0;     4.0;   7.628
 204.000;    906.0;     4.0;   7.450
 214.000;    916.0;     4.0;   7.810
 340.000;    924.0;     4.0;   9.928
 806.000;    924.0;     4.0;   6.022
 482.000;    926.0;     4.0;   6.589
 494.000;    926.0;     4.0;   5.860
 332.000;    934.0;     4.0;   9.717
 204.000;    938.0;     4.0;   7.779
 204.000;    976.0;     4.0;   6.396
 212.000;   1002.0;     4.0;   6.731
 978.000;   1010.0;     4.0;   6.240
 986.000;   1030.0;     4.0;   7.335
 212.000;   1046.0;     4.0;   7.231
 986.000;   1088.0;     4.0;   7.389
 978.000;   1114.0;     4.0;   7.691
 988.000;   1134.0;     4.0;   7.787
 988.000;   1150.0;     4.0;   7.625
 424.000;   1158.0;     4.0;   5.419
 788.000;   1158.0;     4.0;   7.339
 354.000;   1160.0;     4.0;   6.220
 884.000;   1160.0;     4.0;   7.550
 920.000;   1160.0;     4.0;   8.323
 330.000;   1162.0;     4.0;   6.203
 290.000;   1164.0;     4.0;   5.298
 978.000;   1164.0;     4.0;  14.839
 472.000;   1168.0;     4.0;   7.134
 536.000;   1168.0;     4.0;   7.175
 550.000;   1168.0;     4.0;   7.716
 788.000;   1168.0;     4.0;   7.242
 824.000;   1168.0;     4.0;   7.501
 842.000;   1168.0;     4.0;   7.408
 882.000;   1168.0;     4.0;   8.055
 352.000;   1170.0;     4.0;   6.810
 918.000;   1170.0;     4.0;   8.360
 242.000;   1178.0;     4.0;   7.782
 396.000;    164.0;     4.4;  13.259
 356.000;    204.0;     4.4;   6.203
 340.000;    240.0;     4.4;   7.493
 332.000;    272.0;     4.4;   6.732
 324.000;    308.0;     4.4;   6.493
 864.000;    384.0;     4.4;   7.440
 952.000;    388.0;     4.4;   8.319
 528.000;    392.0;     4.4;   5.733
1020.000;    396.0;     4.4;   7.672
 792.000;    400.0;     4.4;   7.763
 808.000;    400.0;     4.4;   7.462
 932.000;    400.0;     4.4;   8.440
1040.000;    400.0;     4.4;   7.590
 972.000;    404.0;     4.4;   9.240
1008.000;    408.0;     4.4;   9.679
1032.000;    412.0;     4.4;   8.818
1044.000;    416.0;     4.4;   8.859
1056.000;    420.0;     4.4;   8.811
 316.000;    424.0;     4.4;   6.581
 448.000;    424.0;     4.4;   7.614
 648.000;    424.0;     4.4;   7.578
1096.000;    444.0;     4.4;   9.183
1104.000;    452.0;     4.4;   9.393
 452.000;    468.0;     4.4;  10.233
 584.000;    484.0;     4.4;   7.421
 320.000;    500.0;     4.4;   6.995
1144.000;    500.0;     4.4;   5.590
 140.000;    508.0;     4.4;   9.176
 128.000;    524.0;     4.4;   7.490
 324.000;    532.0;     4.4;   6.864
1092.000;    532.0;     4.4;   9.705
 848.000;    536.0;     4.4;  13.820
 708.000;    540.0;     4.4;  13.556
 720.000;    540.0;     4.4;  13.750
 736.000;    540.0;     4.4;  13.389
 972.000;    540.0;     4.4;  12.294
1000.000;    540.0;     4.4;  13.443
 464.000;    544.0;     4.4;  11.666
 784.000;    548.0;     4.4;   5.322
 740.000;    552.0;     4.4;   5.538
 136.000;    592.0;     4.4;   6.497
 148.000;    596.0;     4.4;   9.388
 136.000;    600.0;     4.4;   6.438
 340.000;    600.0;     4.4;   8.547
  44.000;    604.0;     4.4;   8.860
 596.000;    604.0;     4.4;   9.307
 616.000;    604.0;     4.4;  10.318
1164.000;    608.0;     4.4;  10.056
 152.000;    620.0;     4.4;   9.918
 248.000;    620.0;     4.4;  10.457
 268.000;    620.0;     4.4;  10.368
1112.000;    624.0;     4.4;   8.713
 620.000;    628.0;     4.4;  14.075
 140.000;    632.0;     4.4;  18.891
 228.000;    636.0;     4.4;  12.799
 268.000;    636.0;     4.4;  11.325
 764.000;    640.0;     4.4;  10.826
 132.000;    648.0;     4.4;  10.225
 380.000;    648.0;     4.4;   7.512
 424.000;    648.0;     4.4;   8.655
 984.000;    648.0;     4.4;  14.580
1052.000;    648.0;     4.4;  15.804
 196.000;    652.0;     4.4;   8.017
 216.000;    652.0;     4.4;   8.658
 284.000;    652.0;     4.4;   7.348
 316.000;    652.0;     4.4;  10.718
 552.000;    652.0;     4.4;   8.736
 812.000;    652.0;     4.4;   8.568
 840.000;    652.0;     4.4;   9.271
 880.000;    660.0;     4.4;  14.258
1068.000;    660.0;     4.4;  11.013
1148.000;    660.0;     4.4;   5.087
